1394,116.43841,39.96844
1394,116.41861,39.9692
1395,116.44211,39.96069
1397,116.43262,39.96303
1402,116.45258,39.95795
1407,116.42959,39.96399
1409,116.4116,39.96867
141,116.41162,39.96867
1413,116.45025,39.95825
1413,116.41547,39.96767
1416,116.41867,39.96682
1416,116.44404,39.96474
142,116.44251,39.96046
142,116.4117,39.96881
1420,116.44105,39.96097
1421,116.41584,39.96771
1421,116.41532,39.96769
1422,116.44141,39.96645
1422,116.44138,39.96072
1423,116.44184,39.96078
1424,116.41156,39.96869
1424,116.41179,39.96857
1426,116.4427,39.96033
1429,116.45044,39.9585
144,116.44178,39.96069
1441,116.41866,39.96922
1441,116.44035,39.96098
1443,116.44208,39.96073
1443,116.41856,39.96918
1443,116.44172,39.96081
1447,116.44411,39.95995
1455,116.44898,39.95883
1455,116.44904,39.95882
1455,116.44905,39.9588
1456,116.4403,39.96098
1459,116.4139,39.96805
1459,116.4139,39.96805
1459,116.4139,39.96805
1461,116.44032,39.961
1466,116.44027,39.96097
1466,116.44057,39.96113
1466,116.44057,39.96113
1466,116.44143,39.96067
1466,116.4447,39.95983
1468,116.41169,39.96871
1468,116.45128,39.96002
1468,116.45128,39.96002
147,116.44222,39.96058
147,116.44915,39.95865
1470,116.4415,39.96083
1470,116.4415,39.96083
1470,116.44176,39.96075
1477,116.44027,39.96104
1479,116.44071,39.96112
1479,116.44398,39.96007
1488,116.44133,39.96652
1495,116.44085,39.96106
1495,116.44169,39.9608
1495,116.44112,39.96085
1495,116.44035,39.96118
1496,116.41162,39.9688
1496,116.44436,39.95991
1496,116.44398,39.95999
150,116.41369,39.96825
150,116.44175,39.96077
150,116.44514,39.96384
1511,116.42587,39.96927
1512,116.41492,39.96778
1520,116.44136,39.96078
1521,116.44036,39.96122
1523,116.41502,39.9678
1529,116.41707,39.96726
1533,116.44894,39.95868
1533,116.44882,39.95867
1533,116.44894,39.95862
1537,116.442,39.96053
154,116.4491,39.95862
154,116.44035,39.96113
154,116.44035,39.96113
154,116.44035,39.96113
154,116.44117,39.9665
154,116.44122,39.96652
154,116.44122,39.96652
154,116.44122,39.96652
154,116.44122,39.96652
154,116.44122,39.96652
154,116.41172,39.96857
1540,116.41454,39.96782
1541,116.41161,39.96881
1543,116.44272,39.96036
1544,116.41445,39.96792
1544,116.41852,39.96692
155,116.443,39.96032
155,116.44273,39.96045
155,116.41533,39.96763
155,116.44365,39.96003
155,116.4409,39.961
1555,116.41159,39.96875
1557,116.45128,39.95973
1557,116.42523,39.96927
1557,116.41147,39.96868
1557,116.41152,39.96862
1557,116.42962,39.96392
1557,116.41872,39.96672
1557,116.44933,39.95875
1557,116.4493,39.95885
1557,116.4492,39.95887
1557,116.44918,39.95883
1557,116.44905,39.95882
1563,116.4418,39.9607
1563,116.4148,39.96785
158,116.45178,39.95972
1582,116.41478,39.96792
1586,116.41163,39.96858
1588,116.44145,39.96074
1588,116.45189,39.95957
1589,116.43324,39.96971
1589,116.4332,39.9696
1589,116.43326,39.96959
1589,116.43327,39.96958
1589,116.43327,39.96958
1589,116.43327,39.96957
1589,116.43332,39.96955
1589,116.4333,39.96956
1589,116.43326,39.96967
1589,116.43317,39.96966
1589,116.43322,39.96958
1589,116.43324,39.96956
1589,116.43325,39.96953
1589,116.43326,39.96952
1589,116.43326,39.96951
1589,116.43327,39.9695
1589,116.43337,39.96951
1589,116.43308,39.96958
1589,116.43325,39.96953
1589,116.43265,39.96952
1589,116.43374,39.96965
1589,116.43372,39.96948
1589,116.43385,39.96948
1589,116.43346,39.96967
1589,116.43369,39.96946
1589,116.43369,39.96946
1589,116.43361,39.96956
1589,116.43339,39.96953
1589,116.4329,39.96956
1589,116.43317,39.96955
1589,116.43313,39.9695
1589,116.43312,39.96948
1589,116.43312,39.96948
1589,116.43311,39.96947
1589,116.4331,39.96947
1589,116.4331,39.96946
1589,116.43296,39.96965
1589,116.43292,39.96964
1589,116.43291,39.96946
1589,116.43355,39.96949
1589,116.43366,39.96953
1589,116.43371,39.96949
1589,116.43332,39.96946
1589,116.43359,39.96955
1589,116.43343,39.96945
1589,116.43347,39.96948
1589,116.43364,39.96953
1589,116.43361,39.96964
1589,116.43361,39.96965
1589,116.43361,39.96965
1589,116.4337,39.96969
1589,116.43345,39.96945
1589,116.43345,39.96945
1589,116.43349,39.96972
1589,116.43349,39.96972
1589,116.43345,39.96948
1589,116.43337,39.96946
1589,116.43346,39.96947
1589,116.43348,39.96947
1589,116.43424,39.96956
1589,116.43365,39.96948
1589,116.43348,39.96955
1589,116.43374,39.96952
1589,116.43309,39.9695
1589,116.43338,39.9696
1589,116.43353,39.96964
1589,116.43352,39.96963
1589,116.43354,39.96965
1589,116.43352,39.96968
1589,116.43266,39.96952
1589,116.43268,39.96956
1589,116.43334,39.96948
1589,116.43334,39.96948
1589,116.43334,39.96948
1589,116.43346,39.96954
1589,116.4339,39.96966
1589,116.43388,39.96967
1589,116.43429,39.96962
1589,116.43426,39.96956
1589,116.43392,39.96962
1589,116.43324,39.96957
1589,116.43322,39.96971
1589,116.43325,39.96946
1589,116.43333,39.96952
1589,116.43324,39.96956
1589,116.44147,39.96091
1589,116.43399,39.96947
1589,116.43366,39.96948
1589,116.43369,39.96949
1589,116.43378,39.9696
1589,116.43381,39.96954
1589,116.43378,39.96961
1589,116.4334,39.96952
1589,116.43332,39.96953
1589,116.43352,39.96959
1589,116.43342,39.96954
1589,116.43342,39.96948
1589,116.43316,39.96945
1589,116.43277,39.96945
1589,116.43306,39.96953
1589,116.43316,39.9695
1589,116.43315,39.9695
1589,116.4331,39.96964
1589,116.4331,39.96964
1589,116.43312,39.96954
1589,116.4331,39.96953
1589,116.4331,39.96952
1589,116.4331,39.96952
1589,116.43311,39.96952
1589,116.43303,39.96949
1589,116.43299,39.96945
1589,116.43285,39.96952
1589,116.43306,39.96947
1589,116.43289,39.96947
1589,116.43294,39.96948
1589,116.43308,39.96948
1589,116.43307,39.9695
1589,116.43303,39.9696
1589,116.4331,39.96954
1589,116.43311,39.96949
1589,116.43305,39.96944
1589,116.43309,39.96953
1589,116.43305,39.96948
1589,116.43308,39.96946
1589,116.43309,39.96944
1589,116.4329,39.96945
1589,116.43294,39.96945
1589,116.43296,39.96944
1589,116.43335,39.96957
1589,116.43301,39.96961
1589,116.43301,39.96961
1589,116.43305,39.96962
1589,116.43305,39.96962
1589,116.4331,39.9696
1589,116.4331,39.96958
1589,116.4331,39.96959
1589,116.43307,39.96959
1589,116.43311,39.96944
1589,116.43326,39.96945
1589,116.4332,39.96945
1589,116.43319,39.96946
1589,116.43304,39.96954
1589,116.43302,39.96954
1589,116.43288,39.96963
1589,116.43329,39.96965
1589,116.43337,39.96967
1589,116.43325,39.96967
1589,116.43325,39.96963
1589,116.43324,39.9696
1589,116.43323,39.96959
1589,116.43322,39.96959
1589,116.43322,39.96958
1589,116.43318,39.96964
1589,116.4332,39.96949
1589,116.43329,39.96959
1589,116.43327,39.96959
1589,116.43326,39.96958
1589,116.43325,39.96958
1589,116.43324,39.96958
1589,116.43324,39.96958
1589,116.43325,39.96957
1589,116.43316,39.96954
1589,116.43316,39.96954
1589,116.43317,39.96953
1589,116.43319,39.96952
1589,116.43312,39.96958
1589,116.43312,39.96958
1589,116.43312,39.96958
1589,116.43312,39.96958
1589,116.43316,39.96948
1589,116.43318,39.9695
1589,116.43322,39.96954
1589,116.43323,39.96952
1589,116.43322,39.9695
1589,116.43322,39.96949
1589,116.43322,39.96949
1589,116.43322,39.96949
1589,116.43322,39.96949
1589,116.43317,39.96968
1589,116.43322,39.96961
1589,116.43324,39.96947
1589,116.43324,39.96949
1589,116.43324,39.96948
1589,116.43325,39.96946
1589,116.4332,39.96951
1589,116.43321,39.96949
1589,116.43321,39.96949
1589,116.43325,39.96957
1589,116.43329,39.96963
1589,116.43328,39.96963
1589,116.43304,39.96958
1589,116.43315,39.96947
1589,116.43295,39.9696
1589,116.43304,39.96958
1589,116.43311,39.96951
1589,116.43312,39.96953
1589,116.43326,39.96945
1589,116.43308,39.96959
1589,116.43313,39.96967
1589,116.43315,39.96961
1589,116.43313,39.96945
1589,116.43319,39.96944
1589,116.43319,39.96945
1589,116.43319,39.96945
1589,116.43319,39.96944
1589,116.43319,39.96945
1589,116.43316,39.96948
1589,116.43309,39.96944
1589,116.43309,39.96944
1589,116.4331,39.96944
1589,116.43313,39.96944
1589,116.43313,39.96945
1589,116.43314,39.96946
1589,116.43315,39.96946
1589,116.43321,39.96959
1589,116.43305,39.96968
1589,116.43306,39.96967
1589,116.43311,39.96963
1589,116.43322,39.9695
1589,116.4332,39.96954
1589,116.43322,39.96954
1589,116.43338,39.96966
1589,116.43345,39.96949
1589,116.43304,39.96969
1589,116.43316,39.96949
1589,116.43334,39.96969
1589,116.43322,39.96958
1589,116.43321,39.96946
1589,116.4333,39.96945
1589,116.43339,39.96952
1589,116.43337,39.96953
1589,116.43332,39.96952
1589,116.43326,39.96949
1589,116.43326,39.96949
1589,116.4331,39.96957
1589,116.4331,39.96957
1589,116.43363,39.96962
1589,116.43366,39.96951
1589,116.43334,39.96945
1589,116.43322,39.96947
1589,116.43324,39.96952
1589,116.43325,39.96954
1589,116.43327,39.96953
1589,116.4332,39.96962
1589,116.43325,39.96945
1589,116.43325,39.96945
1589,116.43326,39.96946
1589,116.43325,39.96946
1589,116.43354,39.96946
1589,116.43318,39.9695
1589,116.43318,39.9695
1589,116.43314,39.96946
1589,116.43322,39.96962
1589,116.43311,39.96949
1589,116.43386,39.96962
1589,116.43341,39.96954
1593,116.41519,39.96782
1593,116.41525,39.96777
1596,116.41849,39.96915
1598,116.44123,39.96084
1598,116.44022,39.96099
1598,116.41526,39.96774
1599,116.43585,39.96216
16,116.4148,39.9679
16,116.41157,39.96863
16,116.41258,39.96893
16,116.41455,39.96795
16,116.4332,39.9697
16,116.43312,39.96957
16,116.44335,39.9601
1600,116.41176,39.96863
1600,116.41327,39.96817
1603,116.41151,39.96896
1603,116.44119,39.96077
1603,116.42962,39.96389
1607,116.44155,39.96071
1607,116.41596,39.96756
1609,116.41193,39.96868
1609,116.44155,39.96082
161,116.44126,39.96091
161,116.45188,39.95785
161,116.45166,39.95792
161,116.45165,39.95822
161,116.45176,39.95796
161,116.4148,39.96781
161,116.4148,39.96781
161,116.45238,39.9578
161,116.45256,39.95789
161,116.45226,39.9578
161,116.45216,39.9578
161,116.45207,39.95785
161,116.45197,39.95785
161,116.45177,39.95793
161,116.45178,39.95792
161,116.45185,39.95784
161,116.45101,39.95808
161,116.45106,39.95804
161,116.44745,39.95899
161,116.45152,39.9583
161,116.45161,39.95786
161,116.45151,39.95804
161,116.45154,39.95803
161,116.45128,39.9583
161,116.45142,39.95796
1612,116.41427,39.96804
1612,116.45069,39.95849
1616,116.44246,39.96562
1622,116.45053,39.95843
1627,116.4411,39.96092
1627,116.42963,39.96392
1629,116.44143,39.96084
1629,116.44884,39.95866
1629,116.44888,39.95868
1629,116.44883,39.95868
1633,116.45257,39.95768
1638,116.41209,39.96889
164,116.41146,39.96862
1648,116.43608,39.96952
165,116.45049,39.95831
165,116.44187,39.96061
165,116.45198,39.95816
165,116.45199,39.95787
165,116.45211,39.95814
1658,116.44268,39.96035
1658,116.45036,39.95821
1661,116.42517,39.96937
1670,116.4143,39.9681
1670,116.44199,39.96066
1672,116.41157,39.96879
1673,116.41524,39.96778
1674,116.44231,39.96042
1674,116.45064,39.95848
1675,116.41157,39.96913
1678,116.44129,39.96067
1678,116.44444,39.96005
1679,116.44229,39.96061
1679,116.41164,39.96903
1679,116.4154,39.96761
1687,116.42592,39.9693
1689,116.44242,39.96054
169,116.41415,39.96802
1692,116.4515,39.95963
1692,116.4524,39.95799
1695,116.44396,39.96458
1695,116.44106,39.96094
1695,116.41142,39.96907
1700,116.41872,39.96692
1701,116.41154,39.96899
1701,116.44041,39.96109
1702,116.44007,39.9611
1703,116.41587,39.96768
1703,116.41102,39.96899
1707,116.45027,39.95824
1707,116.41162,39.96878
1709,116.4459,39.95943
1709,116.41409,39.96803
1709,116.44036,39.9612
1709,116.44523,39.95989
1712,116.45378,39.9574
1712,116.4451,39.95997
1712,116.4412,39.96087
1712,116.4415,39.96072
1714,116.44173,39.96057
1714,116.44927,39.95878
1716,116.45063,39.95852
1719,116.441,39.96095
1724,116.44235,39.96056
1724,116.44841,39.95873
1724,116.43259,39.96309
1724,116.42959,39.96394
1724,116.45131,39.95997
1724,116.43561,39.96938
1724,116.43558,39.96946
1725,116.44234,39.96057
1725,116.41162,39.96882
1727,116.41853,39.96928
1729,116.41491,39.96788
1729,116.41443,39.96791
1730,116.41526,39.96767
1731,116.44194,39.96071
1732,116.42959,39.96391
